Time,GPM,Total Gallons,
41:55.3,-0.029791558,3.8924155,-0.0035239
41:55.3,-0.10482307,3.8924043,-0.0035351
41:55.3,-0.08279001,3.8923886,-0.0035508
41:55.4,-0.053611085,3.8923774,-0.003562
41:55.4,-0.010735937,3.8923719,-0.0035675
41:55.4,-0.1030366,3.8923624,-0.003577
41:55.4,-0.073857687,3.8923476,-0.0035918
41:55.4,-0.12030576,3.8923316,-0.0036078
41:55.4,-0.1286426,3.8923109,-0.0036285
41:55.4,-0.065520853,3.8922946,-0.0036448
41:55.4,-0.12209222,3.8922789,-0.0036605
41:55.4,-0.039914858,3.8922656,-0.0036738
41:55.4,-0.028005095,3.8922598,-0.0036796
41:55.5,-0.1387659,3.8922458,-0.0036936
41:55.5,-0.1286426,3.8922236,-0.0037158
41:55.5,-0.1286426,3.8922021,-0.0037373
41:55.5,-0.17151774,3.8921771,-0.0037623
41:55.5,-0.057184014,3.892158,-0.0037814
41:55.5,-0.11494637,3.8921437,-0.0037957
41:55.5,-0.1185193,3.8921242,-0.0038152
41:55.5,-0.05837499,3.8921096,-0.0038298
41:55.5,-0.079217076,3.8920982,-0.0038412
41:55.5,-0.092913307,3.8920836,-0.0038558
41:55.6,-0.10482307,3.8920672,-0.0038722
41:55.6,-0.096486233,3.8920505,-0.0038889
41:55.6,-0.091126844,3.8920348,-0.0039046
41:55.6,-0.048251692,3.8920233,-0.0039161
41:55.6,-0.063734382,3.8920138,-0.0039256
41:55.6,-0.15246212,3.8919959,-0.0039435
41:55.6,-0.085767448,3.8919761,-0.0039633
41:55.6,-0.13697943,3.8919575,-0.0039819
41:55.6,-0.092913307,3.8919382,-0.0040012
41:55.6,-0.14591175,3.8919184,-0.004021
41:55.6,-0.13697943,3.8918948,-0.0040446
41:55.7,-0.12685613,3.8918729,-0.0040665
41:55.7,-0.091126844,3.8918548,-0.0040846
41:55.7,-0.1030366,3.8918386,-0.0041008
41:55.7,-0.13400199,3.8918188,-0.0041206
41:55.7,-0.12506966,3.8917971,-0.0041423
41:55.7,-0.097677208,3.8917787,-0.0041607
41:55.7,-0.1131599,3.8917611,-0.0041783
41:55.7,-0.07564415,3.8917453,-0.0041941
41:55.7,-0.091126844,3.8917315,-0.0042079
41:55.7,-0.061947919,3.8917186,-0.0042208
41:55.8,-0.081003539,3.8917067,-0.0042327
41:55.8,-0.12209222,3.8916898,-0.0042496
41:55.8,-0.12209222,3.8916695,-0.0042699
41:55.8,-0.1131599,3.8916497,-0.0042897
41:55.8,-0.044678763,3.8916366,-0.0043028
41:55.8,-0.079217076,3.8916264,-0.004313
41:55.8,-0.17330422,3.8916054,-0.004334
41:55.8,-0.14948468,3.8915784,-0.004361
41:55.8,-0.13578846,3.8915546,-0.0043848
41:55.8,-0.1185193,3.8915334,-0.004406
41:55.9,-0.1542486,3.8915107,-0.0044287
41:55.9,-0.089340374,3.8914905,-0.0044489
41:55.9,-0.16318092,3.8914695,-0.0044699
41:55.9,-0.14591175,3.8914437,-0.0044957
41:55.9,-0.14769822,3.8914192,-0.0045202
41:55.9,-0.15960798,3.8913937,-0.0045457
41:55.9,-0.108396,3.8913713,-0.0045681
41:55.9,-0.15782152,3.8913491,-0.0045903
41:55.9,-0.1131599,3.8913264,-0.004613
41:55.9,-0.16615835,3.8913031,-0.0046363
41:56.0,-0.18164104,3.8912742,-0.0046652
41:56.0,-0.1387659,3.8912475,-0.0046919
41:56.0,-0.18997788,3.8912201,-0.0047193
41:56.0,-0.11018246,3.8911951,-0.0047443
41:56.0,-0.085767448,3.8911788,-0.0047606
41:56.0,-0.053611085,3.8911672,-0.0047722
41:56.0,-0.13400199,3.8911514,-0.004788
41:56.0,-0.12030576,3.8911302,-0.0048092
41:56.0,-0.12685613,3.8911097,-0.0048297
41:56.0,-0.07564415,3.8910928,-0.0048466
41:56.1,-0.069093779,3.8910809,-0.0048585
41:56.1,-0.10660953,3.8910661,-0.0048733
41:56.1,-0.20546058,3.8910401,-0.0048993
41:56.1,-0.17687714,3.8910081,-0.0049313
41:56.1,-0.17985459,3.8909786,-0.0049608
41:56.1,-0.15782152,3.8909504,-0.004989
41:56.1,-0.16973127,3.890923,-0.0050164
41:56.1,-0.20367411,3.890892,-0.0050474
41:56.1,-0.20367411,3.8908579,-0.0050815
41:56.2,-0.16973127,3.8908269,-0.0051125
41:56.2,-0.12506966,3.8908024,-0.005137
41:56.2,-0.15960798,3.8907785,-0.0051609
41:56.2,-0.12685613,3.8907547,-0.0051847
41:56.2,-0.081003539,3.8907375,-0.0052019
41:56.2,-0.09469977,3.8907228,-0.0052166
41:56.2,-0.13578846,3.8907037,-0.0052357
41:56.2,-0.079217076,3.8906856,-0.0052538
41:56.2,-0.099463679,3.8906708,-0.0052686
41:56.2,-0.16794482,3.8906484,-0.005291
41:56.3,-0.091126844,3.8906269,-0.0053125
41:56.3,-0.18700044,3.8906038,-0.0053356
41:56.3,-0.15782152,3.8905749,-0.0053645
41:56.3,-0.14055236,3.8905501,-0.0053893
41:56.3,-0.1131599,3.8905289,-0.0054105
41:56.3,-0.15603505,3.8905065,-0.0054329
41:56.3,-0.1286426,3.8904829,-0.0054565
41:56.3,-0.10125014,3.8904636,-0.0054758
41:56.3,-0.15603505,3.8904421,-0.0054973
41:56.3,-0.12506966,3.8904188,-0.0055206
41:56.3,-0.108396,3.8903992,-0.0055402
41:56.4,-0.096486233,3.8903823,-0.0055571
41:56.4,-0.099463679,3.8903658,-0.0055736
41:56.4,-0.13042906,3.8903468,-0.0055926
41:56.4,-0.034555465,3.8903329,-0.0056065
41:56.4,-0.034555465,3.8903272,-0.0056122
41:56.4,-0.12685613,3.8903139,-0.0056255
41:56.4,-0.079217076,3.8902967,-0.0056427
41:56.4,-0.070880242,3.8902841,-0.0056553
41:56.4,-0.019072771,3.8902767,-0.0056627
41:56.4,-0.029791558,3.8902726,-0.0056668
41:56.5,-0.020859236,3.8902683,-0.0056711
41:56.5,-0.032768998,3.8902638,-0.0056756
41:56.5,-0.014308866,3.89026,-0.0056794
41:56.5,0.007724196,3.8902595,-0.0056799
41:56.5,0.02320689,3.8902619,-0.0056775
41:56.5,-0.046465229,3.89026,-0.0056794
41:56.5,-0.019072771,3.8902545,-0.0056849
41:56.5,0.001173826,3.8902531,-0.0056863
41:56.5,-0.060161456,3.8902481,-0.0056913
41:56.5,-0.005376544,3.8902428,-0.0056966
41:56.6,0.001173826,3.8902423,-0.0056971
41:56.6,-0.091126844,3.8902349,-0.0057045
41:56.6,-0.063734382,3.8902221,-0.0057173
41:56.6,-0.1131599,3.8902073,-0.0057321
41:56.6,-0.09469977,3.8901899,-0.0057495
41:56.6,-0.11137344,3.8901727,-0.0057667
41:56.6,-0.038128395,3.8901603,-0.0057791
41:56.6,-0.067307316,3.8901515,-0.0057879
41:56.6,-0.008949473,3.8901451,-0.0057943
41:56.6,-0.02621863,3.8901422,-0.0057972
41:56.7,-0.084576473,3.8901329,-0.0058065
41:56.7,-0.091126844,3.8901184,-0.005821
41:56.7,-0.09469977,3.8901029,-0.0058365
41:56.7,-0.044678763,3.8900912,-0.0058482
41:56.7,-0.017881796,3.8900859,-0.0058535
41:56.7,0.001173826,3.8900845,-0.0058549
41:56.7,0.076205336,3.8900909,-0.0058485
41:56.7,-0.091126844,3.8900898,-0.0058496
41:56.7,-0.036341928,3.8900793,-0.0058601
41:56.8,-0.079217076,3.8900695,-0.0058699
41:56.8,-0.12685613,3.8900523,-0.0058871
41:56.8,-0.087553911,3.8900344,-0.005905
41:56.8,-0.079217076,3.8900206,-0.0059188
41:56.8,-0.032768998,3.8900113,-0.0059281
41:56.8,-0.067307316,3.890003,-0.0059364
41:56.8,0.028566282,3.8899996,-0.0059398
41:56.8,-0.002399103,3.890002,-0.0059374
41:56.8,-0.019072771,3.8900001,-0.0059393
41:56.8,0.020229448,3.8900001,-0.0059393
41:56.9,-0.05837499,3.889997,-0.0059424
41:56.9,-0.05837499,3.8899872,-0.0059522
41:56.9,-0.053611085,3.8899779,-0.0059615
41:56.9,-0.039914858,3.8899701,-0.0059693
41:56.9,-0.005376544,3.8899665,-0.0059729
41:56.9,0.026779817,3.8899682,-0.0059712
41:56.9,-0.043487787,3.8899667,-0.0059727
41:56.9,0.02320689,3.8899651,-0.0059743
41:56.9,-0.019072771,3.8899655,-0.0059739
41:56.9,-0.096486233,3.8899558,-0.0059836
41:57.0,-0.085767448,3.8899407,-0.0059987
41:57.0,-0.05837499,3.8899286,-0.0060108
41:57.0,-0.1185193,3.8899138,-0.0060256
41:57.0,-0.15246212,3.8898914,-0.006048
41:57.0,-0.084576473,3.8898716,-0.0060678
41:57.0,-0.108396,3.8898554,-0.006084
41:57.0,-0.092913307,3.8898387,-0.0061007
41:57.0,-0.11494637,3.8898213,-0.0061181
41:57.0,-0.091126844,3.8898041,-0.0061353
41:57.0,-0.13578846,3.8897853,-0.0061541
41:57.0,-0.079217076,3.8897674,-0.006172
41:57.1,-0.15960798,3.8897474,-0.006192
41:57.1,-0.17509067,3.8897195,-0.0062199
41:57.1,-0.16794482,3.8896909,-0.0062485
41:57.1,-0.1542486,3.8896642,-0.0062752
41:57.1,-0.14591175,3.8896391,-0.0063003
41:57.1,-0.12387869,3.8896167,-0.0063227
41:57.1,-0.1030366,3.8895977,-0.0063417
41:57.1,-0.043487787,3.8895855,-0.0063539
41:57.1,0.030352747,3.8895843,-0.0063551
41:57.1,-0.081003539,3.8895802,-0.0063592
41:57.2,-0.10482307,3.8895648,-0.0063746
41:57.2,-0.089340374,3.8895485,-0.0063909
41:57.2,-0.12209222,3.8895309,-0.0064085
41:57.2,-0.1131599,3.8895113,-0.0064281
41:57.2,-0.17687714,3.889487,-0.0064524
41:57.2,-0.092913307,3.8894646,-0.0064748
41:57.2,-0.097677208,3.8894489,-0.0064905
41:57.2,-0.13578846,3.8894293,-0.0065101
41:57.2,-0.10482307,3.8894093,-0.0065301
41:57.2,-0.099463679,3.8893921,-0.0065473
41:57.3,-0.089340374,3.8893764,-0.006563
41:57.3,-0.14591175,3.8893569,-0.0065825
41:57.3,-0.11137344,3.8893354,-0.006604
41:57.3,-0.055397552,3.8893216,-0.0066178
41:57.3,-0.14948468,3.8893044,-0.006635
41:57.3,-0.091126844,3.8892844,-0.006655
41:57.3,-0.081003539,3.8892701,-0.0066693
41:57.3,-0.16318092,3.8892498,-0.0066896
41:57.3,-0.17985459,3.8892212,-0.0067182
41:57.3,-0.17985459,3.8891912,-0.0067482
41:57.4,-0.15246212,3.8891635,-0.0067759
41:57.4,-0.14233883,3.8891389,-0.0068005
41:57.4,-0.15246212,3.8891144,-0.006825
41:57.4,-0.13221553,3.8890905,-0.0068489
41:57.4,-0.1286426,3.8890688,-0.0068706
41:57.4,-0.10482307,3.8890495,-0.0068899
41:57.4,-0.11494637,3.8890312,-0.0069082
41:57.4,-0.002399103,3.8890214,-0.006918
41:57.4,-0.029791558,3.8890185,-0.0069209
41:57.4,-0.087553911,3.8890088,-0.0069306
41:57.5,-0.091126844,3.888994,-0.0069454
41:57.5,-0.079217076,3.8889797,-0.0069597
41:57.5,-0.036341928,3.8889701,-0.0069693
41:57.5,-0.048251692,3.8889632,-0.0069762
41:57.5,-0.10125014,3.8889506,-0.0069888
41:57.5,-0.072071217,3.8889363,-0.0070031
41:57.5,-0.053611085,3.8889258,-0.0070136
41:57.5,-0.041701324,3.8889177,-0.0070217
41:57.5,0.004746756,3.8889148,-0.0070246
41:57.6,-0.029791558,3.8889127,-0.0070267
41:57.6,-0.14948468,3.8888977,-0.0070417
41:57.6,-0.063734382,3.88888,-0.0070594
41:57.6,-0.15246212,3.8888619,-0.0070775
41:57.6,-0.14412528,3.8888371,-0.0071023
41:57.6,-0.21617936,3.8888071,-0.0071323
41:57.6,-0.14769822,3.8887768,-0.0071626
41:57.6,-0.19355081,3.8887484,-0.007191
41:57.6,-0.14769822,3.88872,-0.0072194
41:57.6,-0.108396,3.8886986,-0.0072408
41:57.6,-0.091126844,3.8886819,-0.0072575
41:57.7,-0.097677208,3.8886662,-0.0072732
41:57.7,-0.051824622,3.8886538,-0.0072856
41:57.7,-0.08279001,3.8886425,-0.0072969
41:57.7,-0.024432166,3.8886337,-0.0073057
41:57.7,-0.032768998,3.888629,-0.0073104
41:57.7,-0.022645701,3.8886242,-0.0073152
41:57.7,-0.031578023,3.8886197,-0.0073197
41:57.7,0.050599344,3.8886213,-0.0073181
41:57.7,0.020229448,3.8886273,-0.0073121
41:57.7,0.014870054,3.8886302,-0.0073092
41:57.8,-0.020859236,3.8886297,-0.0073097
41:57.8,-0.002399103,3.8886278,-0.0073116
41:57.8,-0.051824622,3.8886232,-0.0073162
41:57.8,-0.010735937,3.888618,-0.0073214
41:57.8,-0.032768998,3.8886144,-0.007325
41:57.8,-0.079217076,3.8886051,-0.0073343
41:57.8,-0.10125014,3.8885901,-0.0073493
41:57.8,-0.05837499,3.8885767,-0.0073627
41:57.8,-0.091126844,3.8885641,-0.0073753
41:57.8,-0.12387869,3.8885462,-0.0073932
41:57.9,-0.085767448,3.8885288,-0.0074106
41:57.9,-0.044678763,3.8885179,-0.0074215
41:57.9,-0.10660953,3.8885055,-0.0074339
41:57.9,0.026779817,3.8884988,-0.0074406
41:57.9,0.035116654,3.8885038,-0.0074356
41:57.9,0.052385811,3.8885112,-0.0074282
41:57.9,-0.043487787,3.8885119,-0.0074275
41:57.9,-0.14769822,3.8884959,-0.0074435
41:57.9,-0.14948468,3.8884711,-0.0074683
41:57.9,-0.17330422,3.8884442,-0.0074952
41:58.0,-0.14233883,3.888418,-0.0075214
41:58.0,-0.1131599,3.8883967,-0.0075427
41:58.0,-0.13578846,3.888376,-0.0075634
41:58.0,-0.063734382,3.8883593,-0.0075801
41:58.0,-0.041701324,3.8883505,-0.0075889
41:58.0,-0.051824622,3.8883429,-0.0075965
41:58.0,-0.034555465,3.8883355,-0.0076039
41:58.0,-0.10125014,3.8883243,-0.0076151
41:58.0,-0.1286426,3.8883052,-0.0076342
41:58.1,-0.073857687,3.8882883,-0.0076511
41:58.1,-0.065520853,3.8882766,-0.0076628
41:58.1,-0.09469977,3.8882632,-0.0076762
41:58.1,-0.14055236,3.8882437,-0.0076957
41:58.1,-0.13400199,3.8882208,-0.0077186
41:58.1,-0.13221553,3.8881986,-0.0077408
41:58.1,-0.10482307,3.8881788,-0.0077606
41:58.1,-0.15782152,3.8881569,-0.0077825
41:58.1,-0.18164104,3.8881285,-0.0078109
41:58.1,-0.11137344,3.8881042,-0.0078352
41:58.2,-0.089340374,3.8880875,-0.0078519
41:58.2,-0.13221553,3.8880689,-0.0078705
41:58.2,-0.032768998,3.8880553,-0.0078841
41:58.2,-0.13042906,3.8880417,-0.0078977
41:58.2,-0.09469977,3.8880229,-0.0079165
41:58.2,0.007724196,3.8880157,-0.0079237
41:58.2,0.02320689,3.8880181,-0.0079213
41:58.2,-0.019072771,3.8880186,-0.0079208
41:58.2,-0.055397552,3.8880124,-0.007927
41:58.2,-0.067307316,3.8880022,-0.0079372
41:58.3,-0.029791558,3.8879941,-0.0079453
41:58.3,-0.08279001,3.8879848,-0.0079546
41:58.3,-0.10482307,3.887969,-0.0079704
41:58.3,-0.13221553,3.8879492,-0.0079902
41:58.3,-0.14412528,3.8879263,-0.0080131
41:58.3,-0.108396,3.8879051,-0.0080343
41:58.3,-0.073857687,3.8878901,-0.0080493
41:58.3,-0.17985459,3.8878689,-0.0080705
41:58.3,-0.12685613,3.8878434,-0.008096
41:58.3,-0.10482307,3.8878241,-0.0081153
41:58.3,-0.14591175,3.8878031,-0.0081363
41:58.4,-0.12387869,3.8877807,-0.0081587
41:58.4,-0.12506966,3.8877599,-0.0081795
41:58.4,-0.16437189,3.8877358,-0.0082036
41:58.4,-0.15246212,3.8877094,-0.00823
41:58.4,-0.17330422,3.8876822,-0.0082572
41:58.4,-0.050038155,3.8876636,-0.0082758
41:58.4,-0.12506966,3.8876491,-0.0082903
41:58.4,-0.1387659,3.8876271,-0.0083123
41:58.4,-0.072071217,3.8876095,-0.0083299
41:58.4,-0.063734382,3.887598,-0.0083414
41:58.5,-0.12506966,3.8875823,-0.0083571
41:58.5,-0.16615835,3.8875582,-0.0083812
41:58.5,-0.053611085,3.8875399,-0.0083995
41:58.5,-0.10125014,3.887527,-0.0084124
41:58.5,-0.14948468,3.887506,-0.0084334
41:58.5,-0.108396,3.8874846,-0.0084548
41:58.5,-0.13221553,3.8874645,-0.0084749
41:58.5,-0.12030576,3.8874435,-0.0084959
41:58.5,-0.10482307,3.8874247,-0.0085147
41:58.5,-0.10660953,3.8874071,-0.0085323
41:58.6,-0.13578846,3.8873868,-0.0085526
41:58.6,-0.21260643,3.8873577,-0.0085817
41:58.6,-0.19712374,3.8873236,-0.0086158
41:58.6,-0.14948468,3.8872948,-0.0086446
41:58.6,-0.1131599,3.8872728,-0.0086666
41:58.6,-0.10660953,3.8872545,-0.0086849
41:58.6,-0.20724703,3.8872285,-0.0087109
41:58.6,-0.13042906,3.8872004,-0.008739
41:58.6,-0.17806812,3.8871746,-0.0087648
41:58.6,-0.15960798,3.8871465,-0.0087929
41:58.7,-0.087553911,3.887126,-0.0088134
41:58.7,-0.13400199,3.8871074,-0.008832
41:58.7,-0.17687714,3.8870814,-0.008858
41:58.7,-0.17330422,3.8870523,-0.0088871
41:58.7,-0.18164104,3.8870227,-0.0089167
41:58.7,-0.14055236,3.8869958,-0.0089436
41:58.7,-0.20248313,3.8869672,-0.0089722
41:58.7,-0.14769822,3.8869381,-0.0090013
41:58.7,-0.13042906,3.886915,-0.0090244
41:58.8,-0.18342751,3.8868887,-0.0090507
41:58.8,-0.2090335,3.8868561,-0.0090833
41:58.8,-0.21737033,3.8868206,-0.0091188
41:58.8,-0.17330422,3.8867879,-0.0091515
41:58.8,-0.20248313,3.8867567,-0.0091827
41:58.8,-0.22808912,3.8867207,-0.0092187
41:58.8,-0.18521397,3.8866863,-0.0092531
41:58.8,-0.13697943,3.8866594,-0.00928
41:58.8,-0.20724703,3.8866308,-0.0093086
41:58.8,-0.081003539,3.8866067,-0.0093327
41:58.8,-0.10660953,3.8865912,-0.0093482
41:58.9,-0.16615835,3.8865683,-0.0093711
41:58.9,-0.16615835,3.8865407,-0.0093987
41:58.9,-0.065520853,3.8865213,-0.0094181
41:58.9,-0.09469977,3.886508,-0.0094314
41:58.9,-0.091126844,3.8864925,-0.0094469
41:58.9,-0.13697943,3.8864737,-0.0094657
41:58.9,-0.09469977,3.8864543,-0.0094851
41:58.9,-0.11673284,3.8864367,-0.0095027
41:58.9,-0.081003539,3.8864202,-0.0095192
41:59.0,-0.077430613,3.8864069,-0.0095325
41:59.0,-0.08279001,3.8863935,-0.0095459
41:59.0,0.009510661,3.8863876,-0.0095518
41:59.0,0.011297125,3.8863893,-0.0095501
41:59.0,-0.10482307,3.8863814,-0.009558
41:59.0,-0.077430613,3.8863661,-0.0095733
41:59.0,-0.1185193,3.8863499,-0.0095895
41:59.0,-0.1030366,3.8863316,-0.0096078
41:59.0,-0.14591175,3.8863108,-0.0096286
41:59.0,-0.14769822,3.8862863,-0.0096531
41:59.0,-0.1286426,3.8862631,-0.0096763
41:59.1,-0.12685613,3.8862419,-0.0096975
41:59.1,-0.09469977,3.8862236,-0.0097158
41:59.1,-0.09469977,3.8862076,-0.0097318
41:59.1,-0.046465229,3.8861959,-0.0097435
41:59.1,-0.1185193,3.8861821,-0.0097573
41:59.1,-0.031578023,3.8861697,-0.0097697
41:59.1,-0.11137344,3.8861578,-0.0097816
41:59.1,-0.1030366,3.8861399,-0.0097995
41:59.1,-0.099463679,3.8861229,-0.0098165
41:59.1,-0.12685613,3.8861041,-0.0098353
41:59.2,-0.089340374,3.8860862,-0.0098532
41:59.2,-0.10482307,3.88607,-0.0098694
41:59.2,-0.072071217,3.8860552,-0.0098842
41:59.2,-0.065520853,3.8860438,-0.0098956
41:59.2,-0.16139445,3.8860247,-0.0099147
41:59.2,-0.15603505,3.8859982,-0.0099412
41:59.2,-0.14591175,3.8859732,-0.0099662
41:59.2,-0.092913307,3.8859532,-0.0099862
41:59.2,-0.12209222,3.8859353,-0.0100041
41:59.2,-0.092913307,3.8859174,-0.010022
41:59.3,-0.19176434,3.8858938,-0.0100456
41:59.3,-0.11494637,3.8858681,-0.0100713
41:59.3,-0.20069666,3.8858418,-0.0100976
41:59.3,-0.20367411,3.8858082,-0.0101312
41:59.3,-0.20367411,3.8857741,-0.0101653
41:59.3,-0.15782152,3.8857441,-0.0101953
41:59.3,-0.16139445,3.8857174,-0.010222
41:59.3,-0.10482307,3.8856952,-0.0102442
41:59.3,-0.19355081,3.8856704,-0.010269
41:59.3,-0.14412528,3.8856423,-0.0102971
41:59.4,-0.16437189,3.8856165,-0.0103229
41:59.4,-0.19533727,3.8855867,-0.0103527
41:59.4,-0.15246212,3.8855577,-0.0103817
41:59.4,-0.11673284,3.8855352,-0.0104042
41:59.4,-0.15782152,3.8855124,-0.010427
41:59.4,-0.18342751,3.885484,-0.0104554
41:59.4,-0.1387659,3.885457,-0.0104824
41:59.4,-0.12685613,3.8854349,-0.0105045
41:59.4,-0.13578846,3.8854129,-0.0105265
41:59.5,-0.1387659,3.88539,-0.0105494
41:59.5,-0.072071217,3.8853726,-0.0105668
41:59.5,-0.032768998,3.8853638,-0.0105756
41:59.5,-0.099463679,3.8853528,-0.0105866
41:59.5,-0.12209222,3.8853343,-0.0106051
41:59.5,-0.12387869,3.8853137,-0.0106257
41:59.5,-0.16794482,3.8852894,-0.01065
41:59.5,-0.10125014,3.885267,-0.0106724
41:59.5,-0.096486233,3.8852506,-0.0106888
41:59.5,-0.14948468,3.8852301,-0.0107093
41:59.6,-0.16973127,3.8852036,-0.0107358
41:59.6,-0.092913307,3.8851817,-0.0107577
41:59.6,-0.14948468,3.8851614,-0.010778
41:59.6,-0.15067565,3.8851364,-0.010803
41:59.6,-0.22094326,3.8851054,-0.010834
41:59.6,-0.17985459,3.885072,-0.0108674
41:59.6,-0.15960798,3.8850439,-0.0108955
41:59.6,-0.17330422,3.885016,-0.0109234
41:59.6,-0.15960798,3.8849883,-0.0109511
41:59.6,-0.10125014,3.8849666,-0.0109728
41:59.7,-0.12030576,3.884948,-0.0109914
41:59.7,-0.1387659,3.8849266,-0.0110128
41:59.7,-0.15246212,3.8849022,-0.0110372
41:59.7,-0.15067565,3.884877,-0.0110624
41:59.7,-0.16139445,3.884851,-0.0110884
41:59.7,-0.1542486,3.8848248,-0.0111146
41:59.7,-0.17509067,3.8847971,-0.0111423
41:59.7,-0.16615835,3.8847687,-0.0111707
41:59.7,-0.13697943,3.8847435,-0.0111959
41:59.7,-0.18164104,3.884717,-0.0112224
41:59.7,-0.17806812,3.8846869,-0.0112525
41:59.8,-0.23999889,3.8846521,-0.0112873
41:59.8,-0.18878691,3.8846164,-0.011323
41:59.8,-0.30133417,3.8845756,-0.0113638
41:59.8,-0.2947838,3.8845258,-0.0114136
41:59.8,-0.33527699,3.8844733,-0.0114661
41:59.8,-0.29776123,3.8844206,-0.0115188
41:59.8,-0.2346395,3.8843763,-0.0115631
41:59.8,-0.26560488,3.8843346,-0.0116048
41:59.8,-0.33229956,3.8842847,-0.0116547
41:59.8,-0.22094326,3.8842387,-0.0117007
41:59.9,-0.20069666,3.8842034,-0.011736
41:59.9,-0.17330422,3.8841724,-0.011767
41:59.9,-0.16437189,3.8841441,-0.0117953
41:59.9,-0.16794482,3.8841164,-0.011823
41:59.9,-0.19891021,3.8840859,-0.0118535
41:59.9,-0.18164104,3.8840542,-0.0118852
41:59.9,-0.17330422,3.8840246,-0.0119148
41:59.9,-0.18700044,3.8839946,-0.0119448
41:59.9,-0.14591175,3.8839669,-0.0119725
41:59.9,-0.13697943,3.8839433,-0.0119961
42:00.0,-0.12387869,3.8839216,-0.0120178
42:00.0,-0.19355081,3.8838952,-0.0120442
42:00.0,-0.15603505,3.8838661,-0.0120733
42:00.0,-0.14769822,3.8838406,-0.0120988
42:00.0,-0.2090335,3.883811,-0.0121284
42:00.0,-0.19891021,3.8837769,-0.0121625
42:00.0,-0.22630265,3.8837414,-0.012198
42:00.0,-0.18521397,3.8837073,-0.0122321
42:00.0,-0.17330422,3.8836772,-0.0122622
42:00.0,-0.17985459,3.8836479,-0.0122915
42:00.1,-0.13400199,3.8836217,-0.0123177
42:00.1,-0.2346395,3.8835909,-0.0123485
42:00.1,-0.2090335,3.883554,-0.0123854
42:00.1,-0.20248313,3.8835196,-0.0124198
42:00.1,-0.18164104,3.8834877,-0.0124517
42:00.1,-0.19712374,3.8834562,-0.0124832
42:00.1,-0.16973127,3.8834255,-0.0125139
42:00.1,-0.15603505,3.8833985,-0.0125409
42:00.1,-0.12387869,3.8833752,-0.0125642
42:00.2,-0.13221553,3.8833537,-0.0125857
42:00.2,-0.15603505,3.8833299,-0.0126095
42:00.2,-0.11494637,3.8833072,-0.0126322
42:00.2,-0.12209222,3.8832874,-0.012652
42:00.2,-0.15782152,3.8832641,-0.0126753
42:00.2,-0.097677208,3.8832428,-0.0126966
42:00.2,-0.11137344,3.8832254,-0.012714
42:00.2,-0.15246212,3.8832035,-0.0127359
42:00.2,-0.12387869,3.8831804,-0.012759
42:00.2,-0.15960798,3.8831568,-0.0127826
42:00.2,-0.20248313,3.8831265,-0.0128129
42:00.3,-0.20367411,3.8830926,-0.0128468
42:00.3,-0.22630265,3.8830569,-0.0128825
42:00.3,-0.22630265,3.8830192,-0.0129202
42:00.3,-0.19712374,3.8829839,-0.0129555
42:00.3,-0.17985459,3.8829525,-0.0129869
42:00.3,-0.055397552,3.8829329,-0.0130065
42:00.3,-0.097677208,3.88292,-0.0130194
42:00.3,-0.17509067,3.8828974,-0.013042
42:00.3,-0.046465229,3.882879,-0.0130604
42:00.4,-0.13697943,3.8828635,-0.0130759
42:00.4,-0.09469977,3.8828442,-0.0130952
42:00.4,-0.13042906,3.8828256,-0.0131138
42:00.4,-0.1131599,3.8828053,-0.0131341
42:00.4,-0.13400199,3.8827846,-0.0131548
42:00.4,-0.14412528,3.8827615,-0.0131779
42:00.4,-0.16318092,3.882736,-0.0132034
42:00.4,-0.17509067,3.8827076,-0.0132318
42:00.4,-0.1542486,3.8826802,-0.0132592
42:00.4,-0.18342751,3.882652,-0.0132874
42:00.4,-0.13578846,3.8826256,-0.0133138
42:00.5,-0.17985459,3.8825991,-0.0133403
42:00.5,-0.16318092,3.8825705,-0.0133689
42:00.5,-0.20248313,3.8825402,-0.0133992
42:00.5,-0.18878691,3.8825076,-0.0134318
42:00.5,-0.16615835,3.882478,-0.0134614
42:00.5,-0.19176434,3.8824482,-0.0134912
42:00.5,-0.17985459,3.8824172,-0.0135222
42:00.5,-0.20546058,3.882385,-0.0135544
42:00.5,-0.20724703,3.8823507,-0.0135887
42:00.5,-0.17985459,3.8823185,-0.0136209
