Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
00:05:29,328.99, 0.0012947 , 0.554148 ,-4.268365E-02 , 20.49167 , 6.144709 , 4.17232E-03 , 59.71651 , 0.4946846 , 34.33295 , 64.60336 , 63.42767 , 61.45437 , 60.92413 , 64.00128 , 60.40041 , 59.56749 , 59.02369 , 60.5033 , 328.99 , 332.8665 , 14.59118 , 1246.938 , 216.8488 , 2498.319 , 4608.811 , 0.2055949 , 1573.716 , 242.1395 
00:05:30,329.988, 1.291556E-03 , 0.5328032 , 7.476338E-03 , 20.49789 , 6.136605 , 3.261188E-03 , 59.05739 , 0.5353499 , 33.93834 , 64.14218 , 63.0167 , 60.80652 , 60.43177 , 63.58376 , 60.10735 , 59.45644 , 59.01342 , 60.09859 , 329.988 , 332.2074 , 15.16403 , 1287.954 , 217.2511 , 2464.437 , 4608.811 , 0.2056592 , 1616.244 , 243.7313 
00:05:31,330.986, 1.229411E-03 , 0.5326865 , 4.068042E-02 , 20.5015 , 6.174772 , 3.62416E-03 , 58.71666 , 0.4564939 , 33.6951 , 63.76913 , 62.54733 , 60.558 , 60.11979 , 63.07501 , 59.74495 , 59.29555 , 58.81533 , 59.62649 , 330.986 , 331.8667 , 13.99556 , 1180.652 , 217.4534 , 2374.854 , 4608.811 , 0.2056947 , 1475.874 , 245.2743 
00:05:32,332, 1.325651E-03 , 0.5226329 ,-3.202088E-02 , 20.50812 , 6.146095 , 5.394571E-03 , 58.50597 , 0.4423409 , 33.3921 , 62.83835 , 61.76284 , 59.98352 , 59.42675 , 62.26225 , 59.20963 , 58.51473 , 58.33275 , 58.89848 , 332 , 331.656 , 13.77252 , 1143.97 , 217.5903 , 2222.018 , 4608.811 , 0.2057513 , 1426.121 , 246.7456 
00:05:33,332.999, 1.293007E-03 , 0.5117695 , 4.054483E-02 , 20.51218 , 6.191064 , 5.535316E-03 , 58.23749 , 0.4693037 , 33.17329 , 62.20442 , 61.27124 , 59.60135 , 58.75945 , 61.64161 , 58.71333 , 57.92605 , 57.67376 , 58.39981 , 332.999 , 331.3875 , 14.18032 , 1163.521 , 217.7577 , 2274.371 , 4608.811 , 0.2057782 , 1467.322 , 248.1909 
00:05:34,333.997, 1.267859E-03 , 0.5006994 , 3.907002E-02 , 20.51742 , 6.123919 , 4.535292E-03 , 57.63978 , 0.4665498 , 32.90545 , 61.43447 , 60.73346 , 58.93156 , 58.10698 , 60.85171 , 57.92712 , 57.30199 , 57.40285 , 58.12235 , 333.997 , 330.7898 , 14.1259 , 1144.876 , 217.8899 , 2192.586 , 4608.811 , 0.2057976 , 1454.691 , 249.649 
00:05:35,334.996, 1.194833E-03 , 0.5004169 ,-2.727332E-02 , 20.52262 , 6.100786 , 3.89824E-03 , 56.91352 , 0.4938181 , 32.7696 , 61.3007 , 60.49214 , 58.2802 , 57.55413 , 60.80777 , 57.57398 , 56.84108 , 57.29966 , 57.93587 , 334.996 , 330.0635 , 14.51688 , 1170.655 , 218.0658 , 2237.958 , 4608.811 , 0.2058185 , 1487.374 , 251.1185 
00:05:36,335.994, 1.315253E-03 , 0.4906695 , 2.227782E-02 , 20.52619 , 6.060406 , 3.71305E-03 , 56.63099 , 0.483544 , 32.64997 , 61.27079 , 60.40523 , 57.95832 , 57.35072 , 60.49063 , 57.28723 , 56.56516 , 57.01287 , 57.84443 , 335.994 , 329.781 , 14.35892 , 1153.047 , 218.2081 , 2199.459 , 4608.811 , 0.2058185 , 1472.911 , 252.5957 
00:05:37,336.992, 1.281642E-03 , 0.4903902 , 5.462451E-02 , 20.52995 , 6.197333 , 5.535316E-03 , 56.32564 , 0.5302644 , 32.68755 , 60.84521 , 60.08048 , 58.09171 , 57.27366 , 59.984 , 56.78646 , 56.30577 , 56.66357 , 57.53243 , 336.992 , 329.4756 , 15.02965 , 1199.551 , 218.4308 , 2056.486 , 4608.811 , 0.2058664 , 1529.654 , 254.094 
00:05:38,337.991, 1.246096E-03 , 0.4793705 ,-6.280364E-02 , 20.53405 , 6.13754 , 3.357487E-03 , 56.05304 , 0.455764 , 32.70267 , 60.38479 , 59.78862 , 57.94662 , 57.05822 , 59.53203 , 56.34718 , 56.08596 , 56.20888 , 57.12833 , 337.991 , 329.203 , 13.92813 , 1103.316 , 218.4816 , 2009.261 , 4608.811 , 0.2058971 , 1403.596 , 255.5591 
00:05:39,338.989, 1.284786E-03 , 0.4795489 ,-5.139018E-03 , 20.53888 , 6.064785 , 4.609368E-03 , 55.82757 , 0.4602526 , 32.80787 , 60.1947 , 59.58312 , 57.50638 , 56.5826 , 59.27183 , 55.86711 , 55.68494 , 55.57506 , 56.64628 , 338.989 , 328.9776 , 13.99176 , 1098.363 , 218.5233 , 1873.603 , 4608.811 , 0.2059411 , 1388.714 , 256.9525 
00:05:40,339.988, 1.31743E-03 , 0.4689176 ,-6.542995E-04 , 20.54193 , 6.137014 , 3.62416E-03 , 55.59175 , 0.4454718 , 32.85144 , 60.09077 , 59.3564 , 57.27501 , 56.4016 , 59.41341 , 55.59819 , 55.35013 , 55.14375 , 56.28764 , 339.988 , 328.7418 , 13.76032 , 1075.054 , 218.5245 , 1848.49 , 4608.811 , 0.2059814 , 1347.573 , 258.3193 
00:05:41,340.986, 1.307274E-03 , 0.4688528 ,-6.754619E-02 , 20.54774 , 6.112684 , 2.838956E-03 , 55.26109 , 0.4770471 , 33.02148 , 59.64455 , 58.87934 , 57.12686 , 56.17877 , 58.99998 , 55.12936 , 55.19756 , 54.53409 , 55.82986 , 340.986 , 328.4111 , 14.23248 , 1102.633 , 218.5729 , 1862.878 , 4608.811 , 0.2060661 , 1352.632 , 259.6667 
00:05:42,342, 1.310901E-03 , 0.4579327 , 5.136153E-02 , 20.55148 , 6.107489 , 4.720481E-03 , 55.12222 , 0.4490141 , 33.17654 , 59.21857 , 58.61555 , 57.01438 , 55.90164 , 58.642 , 54.86731 , 54.99692 , 54.14251 , 55.65791 , 342 , 328.2722 , 13.80505 , 1062.631 , 218.552 , 1894.022 , 4608.811 , 0.2060661 , 1323.17 , 261.0233 
00:05:43,342.998, 1.321299E-03 , 0.4583099 , 1.168606E-02 , 20.55849 , 6.145102 , 5.535316E-03 , 54.76502 , 0.4334308 , 33.5733 , 58.52646 , 58.10761 , 56.81329 , 55.6566 , 58.01769 , 54.53872 , 54.70576 , 53.73247 , 55.42823 , 342.998 , 327.915 , 13.556 , 1034.259 , 218.484 , 1893.205 , 4608.811 , 0.2061356 , 1267.912 , 262.3162 
00:05:44,343.997, 1.317671E-03 , 0.4583036 ,-2.067683E-02 , 20.56383 , 6.120407 , 2.972292E-03 , 54.5501 , 0.4759796 , 33.80483 , 58.11452 , 57.83382 , 56.63147 , 55.46574 , 57.80522 , 54.37427 , 54.50605 , 53.66452 , 55.25723 , 343.997 , 327.7001 , 14.20115 , 1078.438 , 218.4915 , 1794.874 , 4608.811 , 0.2061554 , 1318.954 , 263.6084 
00:05:45,344.995, 1.299778E-03 , 0.4476913 , 2.435837E-02 , 20.57026 , 6.15206 , 2.898217E-03 , 54.19389 , 0.4951223 , 34.60665 , 57.52621 , 57.21915 , 55.98788 , 54.89451 , 57.36617 , 53.95659 , 54.02465 , 53.11698 , 54.73195 , 344.995 , 327.3439 , 14.47603 , 1085.381 , 218.5108 , 1790.11 , 4608.811 , 0.2061636 , 1341.715 , 264.9361 
00:05:46,345.994, 1.285511E-03 , 0.447385 ,-0.0411781 , 20.57381 , 6.148836 , 4.713074E-03 , 53.99953 , 0.4571914 , 35.23196 , 57.12825 , 56.78807 , 55.62474 , 54.55089 , 57.012 , 53.55336 , 53.65456 , 52.63238 , 54.20602 , 345.994 , 327.1495 , 13.90635 , 1032.225 , 218.4399 , 1784.803 , 4608.811 , 0.2061636 , 1289.759 , 266.2505 
00:05:47,346.992, 1.273662E-03 , 0.4473266 ,-2.259701E-02 , 20.57739 , 6.099576 , 2.809325E-03 , 53.56784 , 0.430977 , 36.57901 , 56.2231 , 56.04758 , 55.16045 , 54.05342 , 56.27355 , 53.22926 , 53.33711 , 52.41155 , 53.80071 , 346.992 , 326.7178 , 13.49288 , 989.3605 , 218.299 , 1706.777 , 4608.811 , 0.206183 , 1243.817 , 267.5148 
00:05:48,347.99, 1.300261E-03 , 0.43685 , 2.868558E-02 , 20.57948 , 6.112223 , 2.083383E-03 , 53.24372 , 0.522822 , 36.92279 , 55.89938 , 55.82691 , 55.12873 , 53.79529 , 55.74781 , 53.12709 , 53.16883 , 52.29609 , 53.74031 , 347.99 , 326.3937 , 14.85384 , 1084.411 , 218.3192 , 1843.283 , 4608.811 , 0.2062084 , 1357.061 , 268.8126 
00:05:49,348.989, 1.307274E-03 , 0.436719 ,-4.268841E-02 , 20.58217 , 6.086676 , 2.535246E-03 , 52.79453 , 0.6136607 , 37.09992 , 55.54076 , 55.48367 , 55.25977 , 53.65613 , 54.94794 , 52.61424 , 52.66478 , 51.69497 , 53.20557 , 348.989 , 325.9445 , 16.08152 , 1162.855 , 218.4754 , 1817.952 , 4608.811 , 0.20624 , 1453.254 , 270.2164 
00:05:50,349.987, 1.283576E-03 , 0.4260103 , 5.509687E-03 , 20.58411 , 6.061334 , 2.898217E-03 , 52.64705 , 0.5796116 , 36.68165 , 55.18712 , 55.19589 , 55.36289 , 53.61423 , 54.45364 , 52.12815 , 52.47338 , 51.36701 , 52.89114 , 349.987 , 325.7971 , 15.62547 , 1122.256 , 218.5584 , 1790.48 , 4608.811 , 0.2062577 , 1402.525 , 271.6414 
00:05:51,351.001, 1.293007E-03 , 0.4260167 , 3.575032E-02 , 20.5862 , 6.159706 , 3.209335E-03 , 52.39244 , 0.489322 , 36.33474 , 54.7153 , 54.75917 , 55.33683 , 53.61681 , 54.01892 , 51.82272 , 52.5111 , 51.27489 , 52.62974 , 351.001 , 325.5424 , 14.35133 , 1025.343 , 218.4741 , 1682.832 , 4608.811 , 0.2062688 , 1283.386 , 273.0031 
00:05:52,352, 1.257461E-03 , 0.4151138 ,-0.039531 , 20.59099 , 6.132421 , 2.535246E-03 , 52.23196 , 0.4844369 , 36.2837 , 54.22124 , 54.21909 , 54.99221 , 53.52469 , 53.49817 , 51.48844 , 52.26279 , 51.09028 , 52.34417 , 352 , 325.382 , 14.27599 , 1011.002 , 218.3684 , 1680.551 , 4608.811 , 0.2062562 , 1283.939 , 274.2855 
00:05:53,352.998, 1.227477E-03 , 0.4149939 ,-1.617251E-03 , 20.59406 , 6.153162 , 3.387118E-03 , 52.0427 , 0.4284694 , 36.16581 , 53.82118 , 53.92667 , 54.71314 , 53.35973 , 53.02343 , 51.18915 , 52.12857 , 50.96907 , 52.14398 , 352.998 , 325.1927 , 13.42213 , 944.168 , 218.1551 , 1702.384 , 4608.811 , 0.2062566 , 1207.438 , 275.5287 
00:05:54,353.996, 1.234006E-03 , 0.4152496 , 0.0348031 , 20.59846 , 6.08988 , 4.17232E-03 , 51.77067 , 0.4412066 , 36.39581 , 53.23947 , 53.56265 , 54.44147 , 53.32528 , 52.68989 , 51.15251 , 51.94225 , 51.03143 , 52.23034 , 353.996 , 324.9207 , 13.61447 , 953.5747 , 217.9598 , 1669.329 , 4608.811 , 0.2062504 , 1229.08 , 276.7446 
00:05:55,354.995, 9.605817E-05 , 0.4044115 ,-6.810237E-02 , 20.60249 , 6.112601 , 3.71305E-03 , 51.53735 , 0.4711374 , 36.51114 , 53.02174 , 53.45245 , 54.19522 , 53.28315 , 52.63914 , 51.24897 , 51.94652 , 51.06207 , 52.23891 , 354.995 , 324.6873 , 14.06363 , 984.1256 , 217.8166 , 1706.059 , 4608.811 , 0.2062341 , 1278.802 , 277.9973 
00:05:56,355.978, 3.203955E-06 , 0.4049103 , 6.683291E-03 , 20.60784 , 6.122454 , 2.535246E-03 , 51.25647 , 0.4375914 , 36.50983 , 52.7565 , 53.20267 , 53.97187 , 53.1543 , 52.47942 , 51.19046 , 52.01318 , 51.12662 , 52.19352 , 355.978 , 324.4065 , 13.54784 , 945.8959 , 217.6164 , 1691.157 , 4608.811 , 0.2062341 , 1233.25 , 279.2319 
00:05:57,357.007,-8.64463E-06 , 0.4046783 ,-3.279838E-03 , 20.61096 , 6.128122 , 3.71305E-03 , 51.13655 , 0.4636509 , 36.89128 , 52.60136 , 53.00153 , 53.96638 , 53.08073 , 52.38379 , 51.16292 , 51.91966 , 50.9979 , 52.00985 , 357.007 , 324.2866 , 13.94283 , 970.8969 , 217.4514 , 1609.068 , 4608.811 , 0.2062205 , 1276.546 , 280.5232 
00:05:58,357.99, 3.633163E-05 , 0.3942096 ,-7.156409E-02 , 20.61617 , 6.17948 , 4.794558E-03 , 51.07635 , 0.4424207 , 37.31952 , 52.32362 , 52.66452 , 53.82048 , 52.98547 , 52.26196 , 51.18845 , 51.89247 , 50.9838 , 51.90359 , 357.99 , 324.2263 , 13.61861 , 945.2244 , 217.2548 , 1561.003 , 4608.811 , 0.2062205 , 1256.909 , 281.7684 
00:05:59,358.988, 5.422541E-05 , 0.3940738 , 3.285456E-02 , 20.61791 , 6.165946 , 3.71305E-03 , 50.94441 , 0.47143 , 37.58219 , 52.00496 , 52.39862 , 53.71309 , 52.85814 , 52.22708 , 51.0436 , 51.97198 , 50.80144 , 51.68816 , 358.988 , 324.0944 , 14.05515 , 971.8738 , 217.1011 , 1573.822 , 4608.811 , 0.206216 , 1300.167 , 283.0444 
00:05:60,359.987,-1.493163E-05 , 0.3942585 ,-8.212076E-03 , 20.61989 , 6.077899 , 2.30561E-03 , 50.85955 , 0.4264794 , 38.17652 , 51.74408 , 52.16629 , 53.90742 , 52.92712 , 52.38409 , 50.98063 , 52.30272 , 51.03786 , 51.62753 , 359.987 , 324.0096 , 13.36654 , 925.5831 , 216.8745 , 1604.696 , 4608.811 , 0.2062238 , 1233.052 , 284.3098 
00:06:01,361.001, 3.22209E-05 , 0.3836651 ,-2.366243E-02 , 20.62071 , 6.079383 , 3.89824E-03 , 50.74867 , 0.4658346 , 38.37787 , 51.72131 , 52.23817 , 54.00108 , 53.02316 , 52.6868 , 51.12072 , 52.40308 , 51.27909 , 51.73888 , 361.001 , 323.8987 , 13.96727 , 970.978 , 216.722 , 1475.882 , 4608.811 , 0.2062307 , 1285.573 , 285.5867 
00:06:02,361.999,-4.775704E-06 , 0.3833636 , 3.994671E-02 , 20.62266 , 6.169218 , 3.987131E-03 , 50.86575 , 0.4392182 , 38.77136 , 51.65364 , 52.10456 , 53.77964 , 52.90697 , 52.86092 , 50.88998 , 52.18362 , 50.94719 , 51.52597 , 361.999 , 324.0157 , 13.56483 , 938.6281 , 216.5216 , 1436.383 , 4608.811 , 0.2062422 , 1242.637 , 286.8483 
00:06:03,362.998, 3.197909E-05 , 0.3835277 ,-7.580741E-02 , 20.62519 , 6.200656 , 4.024169E-03 , 50.93366 , 0.4497938 , 38.82648 , 51.56517 , 52.08423 , 53.45605 , 52.73289 , 52.85815 , 50.71569 , 52.10843 , 50.6651 , 51.27248 , 362.998 , 324.0836 , 13.7286 , 945.5784 , 216.3347 , 1469.523 , 4608.811 , 0.2062468 , 1266.104 , 288.1014 
00:06:04,363.996, 1.118361E-05 , 0.3727023 ,-1.690676E-02 , 20.62836 , 6.104984 , 4.261212E-03 , 50.85259 , 0.4352118 , 38.736 , 51.80312 , 52.18139 , 53.26759 , 52.5949 , 53.01048 , 50.55549 , 52.04945 , 50.44998 , 51.16739 , 363.996 , 324.0026 , 13.50254 , 929.1238 , 216.1241 , 1464.339 , 4608.811 , 0.2062523 , 1243.14 , 289.3535 
00:06:05,364.994, 2.206497E-05 , 0.3727181 ,-5.974244E-03 , 20.63013 , 6.148067 , 4.898264E-03 , 50.74244 , 0.4743018 , 38.62684 , 51.89975 , 52.2384 , 53.20148 , 52.4913 , 53.03878 , 50.56858 , 51.8777 , 50.13038 , 51.21115 , 364.994 , 323.8924 , 14.0935 , 968.8159 , 215.9804 , 1498.259 , 4608.811 , 0.2062684 , 1289.854 , 290.6175 
00:06:06,365.993, 3.995875E-05 , 0.3728917 ,-4.843681E-02 , 20.631 , 6.206997 , 3.987131E-03 , 50.6407 , 0.4450615 , 38.48418 , 51.93884 , 52.19178 , 52.7854 , 52.16973 , 52.86676 , 50.3258 , 51.60892 , 49.93833 , 50.91573 , 365.993 , 323.7907 , 13.65002 , 932.904 , 215.7803 , 1472.42 , 4608.811 , 0.2062684 , 1249.726 , 291.886 
00:06:07,366.991, 1.892146E-05 , 0.3724844 , 9.037411E-03 , 20.63124 , 6.232281 , 5.713097E-03 , 50.60779 , 0.4688317 , 38.47976 , 51.97622 , 52.17647 , 52.71078 , 52.08845 , 53.00753 , 50.19598 , 51.43076 , 49.84385 , 50.93126 , 366.991 , 323.7578 , 14.00908 , 956.3763 , 215.6209 , 1517.782 , 4608.811 , 0.2062824 , 1275.163 , 293.1459 
00:06:08,367.99,-1.638248E-05 , 0.3616763 , 3.727535E-04 , 20.62997 , 6.080097 , 4.083429E-03 , 50.43465 , 0.4307521 , 38.60722 , 52.05404 , 52.153 , 52.64107 , 51.98591 , 53.23903 , 50.03393 , 51.11691 , 49.75213 , 50.83081 , 367.99 , 323.5847 , 13.42452 , 915.33 , 215.3974 , 1403.637 , 4608.811 , 0.2063217 , 1214.416 , 294.3894 
00:06:09,368.988, 1.335988E-05 , 0.3617158 ,-3.909349E-02 , 20.63002 , 6.153866 , 4.809373E-03 , 50.347 , 0.4723816 , 38.88985 , 51.99515 , 52.05897 , 52.58004 , 51.84562 , 53.30774 , 49.99256 , 50.88848 , 49.76137 , 50.81152 , 368.988 , 323.497 , 14.05635 , 956.9308 , 215.244 , 1389.297 , 4608.811 , 0.20634 , 1262.571 , 295.6255 
00:06:10,369.986,-1.952598E-05 , 0.3622951 , 1.694834E-02 , 20.62939 , 6.041544 , 0.0045427 , 50.32041 , 0.4444655 , 39.05612 , 52.00372 , 52.01698 , 52.52266 , 51.80579 , 53.06134 , 50.02538 , 50.53394 , 49.82937 , 50.79139 , 369.986 , 323.4704 , 13.63413 , 926.3196 , 215.0432 , 1347.129 , 4608.811 , 0.2063856 , 1202.435 , 296.8555 
00:06:11,371, 7.07288E-06 , 0.3618689 , 2.342068E-02 , 20.62777 , 6.199036 , 3.535269E-03 , 50.27813 , 0.4599888 , 39.20438 , 51.80101 , 51.80531 , 52.00773 , 51.43144 , 52.67183 , 50.11751 , 50.1988 , 49.68798 , 50.64363 , 371 , 323.4281 , 13.86927 , 935.6599 , 214.8572 , 1368.317 , 4608.811 , 0.2064042 , 1225.75 , 298.0866 
00:06:12,371.999, 8.765535E-06 , 0.3513449 ,-3.996613E-02 , 20.62682 , 6.172246 , 4.409363E-03 , 50.21717 , 0.477361 , 39.49786 , 51.92031 , 51.8104 , 51.63432 , 51.14365 , 52.30967 , 50.04542 , 49.83847 , 49.50153 , 50.50554 , 371.999 , 323.3672 , 14.12741 , 948.1305 , 214.6965 , 1323.183 , 4608.811 , 0.2064101 , 1244.87 , 299.3206 
00:06:13,372.997, 4.358587E-05 , 0.3513007 , 0.0185921 , 20.62641 , 6.172271 , 2.898217E-03 , 49.93542 , 0.4435052 , 39.77749 , 52.07003 , 51.86116 , 51.27819 , 50.77629 , 51.88967 , 50.09175 , 49.38054 , 49.47965 , 50.45281 , 372.997 , 323.0854 , 13.61128 , 910.0237 , 214.4769 , 1275.738 , 4608.811 , 0.206445 , 1183.286 , 300.5323 
00:06:14,373.996,-1.662429E-05 , 0.3508304 ,-5.741769E-02 , 20.62596 , 6.114289 , 2.357463E-03 , 49.70354 , 0.481316 , 39.89668 , 51.75486 , 51.52391 , 51.17831 , 50.59296 , 51.68225 , 49.95448 , 49.25415 , 49.43478 , 50.37496 , 373.996 , 322.8535 , 14.17454 , 943.6072 , 214.3139 , 1329.125 , 4608.811 , 0.2064769 , 1216.66 , 301.7311 
00:06:15,374.994,-3.8387E-05 , 0.3510387 ,-4.945242E-02 , 20.62674 , 6.120214 , 2.535246E-03 , 49.45179 , 0.4469161 , 40.01344 , 51.20195 , 51.15352 , 50.9885 , 50.43593 , 51.42846 , 49.77547 , 49.20491 , 49.47603 , 50.28178 , 374.994 , 322.6018 , 13.65329 , 904.2087 , 214.09 , 1345.947 , 4608.811 , 0.2064769 , 1172.833 , 302.9234 
00:06:16,375.992, 2.962146E-06 , 0.3510577 , 2.157508E-02 , 20.6278 , 6.11103 , 4.261212E-03 , 49.29752 , 0.4868416 , 39.94704 , 51.04782 , 51.04119 , 50.88728 , 50.3458 , 51.59573 , 49.91419 , 49.27992 , 49.68299 , 50.40089 , 375.992 , 322.4475 , 14.2467 , 944.7399 , 213.9341 , 1289.688 , 4608.811 , 0.2065035 , 1222.396 , 304.1187 
00:06:17,376.991,-3.451807E-05 , 0.3509851 ,-0.0532225 , 20.62742 , 6.102069 , 3.438971E-03 , 49.16751 , 0.4634798 , 39.86928 , 50.82126 , 50.76619 , 50.90252 , 50.31045 , 51.68377 , 49.87236 , 49.25784 , 49.81959 , 50.42062 , 376.991 , 322.3175 , 13.89787 , 920.9373 , 213.7417 , 1243.721 , 4608.811 , 0.2065401 , 1174.767 , 305.3161 
00:06:18,377.989,-3.451807E-05 , 0.3508888 ,-5.550555E-03 , 20.62858 , 6.144354 , 3.172297E-03 , 49.12669 , 0.4855281 , 39.79274 , 50.60431 , 50.53397 , 50.95432 , 50.18604 , 51.61879 , 49.79637 , 49.19727 , 49.59155 , 50.10671 , 377.989 , 322.2767 , 14.2237 , 938.6931 , 213.5806 , 1357.26 , 4608.811 , 0.2065644 , 1190.233 , 306.4962 
00:06:19,378.988, 3.929378E-06 , 0.351064 , 1.650964E-02 , 20.62904 , 6.144292 , 3.705643E-03 , 49.13131 , 0.5720255 , 39.87062 , 50.107 , 50.19727 , 50.6927 , 49.84729 , 51.1878 , 49.2922 , 48.99267 , 48.88024 , 49.60496 , 378.988 , 322.2813 , 15.4389 , 1006.026 , 213.5321 , 1453.1 , 4608.811 , 0.2065998 , 1272.475 , 307.7263 
00:06:20,379.986,-3.572711E-05 , 0.3509409 ,-4.313808E-02 , 20.62959 , 6.156188 , 6.62423E-03 , 48.98418 , 0.643303 , 40.02625 , 49.95549 , 49.92461 , 50.58734 , 49.72214 , 50.74146 , 49.04147 , 48.84985 , 48.70221 , 49.45788 , 379.986 , 322.1342 , 16.36881 , 1060.56 , 213.5761 , 1402.79 , 4608.811 , 0.206619 , 1338.397 , 309.0291 
00:06:21,381,-1.976779E-05 , 0.3511997 , 8.432379E-03 , 20.6312 , 6.19163 , 6.076069E-03 , 48.71424 , 0.5858323 , 40.1293 , 49.87957 , 49.68804 , 50.23834 , 49.3972 , 50.14376 , 48.41676 , 48.40131 , 48.41442 , 49.18568 , 381 , 321.8643 , 15.614 , 1001.449 , 213.5191 , 1284.72 , 4608.811 , 0.2066489 , 1272.821 , 310.353 
00:06:22,381.998, 5.138417E-06 , 0.3512834 ,-0.0509849 , 20.6326 , 6.179702 , 5.387164E-03 , 48.51522 , 0.5233177 , 40.27067 , 49.72036 , 49.47585 , 50.06607 , 49.10129 , 49.90525 , 47.98177 , 48.14277 , 48.04789 , 48.88111 , 381.998 , 321.6652 , 14.75284 , 938.8672 , 213.3612 , 1277.279 , 4608.811 , 0.2067094 , 1171.016 , 311.5724 
00:06:23,382.997,-1.251355E-05 , 0.3511098 ,-3.551739E-02 , 20.63653 , 6.176293 , 4.35751E-03 , 48.21442 , 0.5522972 , 40.5401 , 49.21257 , 49.09801 , 50.00104 , 48.85574 , 49.61798 , 47.69847 , 47.92115 , 47.61471 , 48.55164 , 382.997 , 321.3644 , 15.14873 , 955.7802 , 213.2327 , 1207.84 , 4608.811 , 0.2067201 , 1197.859 , 312.7557 
00:06:24,383.995,-2.436214E-05 , 0.351285 , 0.0202473 , 20.63836 , 6.154824 , 4.57233E-03 , 47.98637 , 0.5564724 , 40.68102 , 48.80183 , 48.81297 , 49.79101 , 48.69389 , 49.38565 , 47.47484 , 47.73278 , 47.27421 , 48.31932 , 383.995 , 321.1364 , 15.20049 , 952.0674 , 213.1 , 1225.766 , 4608.811 , 0.2067456 , 1188.802 , 313.9467 
00:06:25,384.994,-4.225592E-05 , 0.3510324 ,-5.708908E-02 , 20.64292 , 6.110237 , 2.898217E-03 , 47.70545 , 0.5202515 , 40.99935 , 48.05375 , 48.20163 , 49.60072 , 48.43969 , 49.03674 , 46.96655 , 47.55105 , 46.71729 , 47.7937 , 384.994 , 320.8554 , 14.69104 , 908.2354 , 212.8983 , 1270.519 , 4608.811 , 0.2067456 , 1150.003 , 315.1149 
00:06:26,385.976,-1.057909E-05 , 0.3509298 ,-3.623936E-03 , 20.64335 , 6.065448 , 4.261212E-03 , 47.54977 , 0.5421059 , 41.29482 , 47.69087 , 47.84958 , 49.6323 , 48.40733 , 48.69817 , 46.61439 , 47.30708 , 46.36273 , 47.34466 , 385.976 , 320.6998 , 14.99279 , 919.2156 , 212.7198 , 1232.946 , 4608.811 , 0.2067553 , 1168.883 , 316.2535 
00:06:27,386.99,-8.886437E-06 , 0.3506488 , 6.031077E-03 , 20.64478 , 6.080391 , 2.809325E-03 , 47.24866 , 0.5023636 , 42.06448 , 47.65224 , 47.6456 , 49.80087 , 48.22337 , 48.33566 , 46.20731 , 46.80308 , 45.88054 , 46.67952 , 386.99 , 320.3987 , 14.42598 , 876.7537 , 212.4695 , 1274.428 , 4608.811 , 0.2067726 , 1117.094 , 317.4124 
00:06:28,387.989,-7.707626E-05 , 0.3505715 ,-4.764591E-02 , 20.64537 , 6.034135 , 3.994539E-03 , 47.02338 , 0.4985778 , 42.571 , 47.79964 , 47.54836 , 49.65062 , 47.97378 , 48.23397 , 45.88234 , 46.50918 , 45.57547 , 46.42986 , 387.989 , 320.1734 , 14.36647 , 868.5879 , 212.2132 , 1247.086 , 4608.811 , 0.2067978 , 1099.892 , 318.5199 
00:06:29,388.987, 1.577796E-05 , 0.3408178 ,-5.664698E-03 , 20.64886 , 6.123602 , 2.527838E-03 , 46.78755 , 0.4869381 , 43.12683 , 47.62576 , 47.28834 , 49.4064 , 47.59934 , 48.14388 , 45.58225 , 46.09227 , 45.32609 , 45.91143 , 388.987 , 319.9376 , 14.19255 , 850.4515 , 211.9323 , 1299.976 , 4608.811 , 0.206822 , 1074.49 , 319.6049 
00:06:30,390.001, 1.867966E-05 , 0.3406442 , 8.098766E-03 , 20.65205 , 6.224518 , 4.898264E-03 , 46.60231 , 0.4863564 , 43.31041 , 47.31047 , 47.03699 , 48.96378 , 47.0877 , 48.0183 , 45.5162 , 45.60891 , 44.92422 , 45.66632 , 390.001 , 319.7523 , 14.17997 , 841.2615 , 211.6361 , 1233.045 , 4608.811 , 0.2068389 , 1077.111 , 320.6957 
